Country,Sex,Value,Time
New Caledonia, Female,12.22,2014
Niger, Male,8.749,2022
Niger, Female,22.036,2022
Niger, Male,11.078,2019
Niger, Female,35.296,2019
Niger, Male,56.938,2017
Niger, Female,77.205,2017
Niger, Male,13.849,2014
Niger, Female,36.554,2014
Niger, Male,6.267,2011
Niger, Female,30.567,2011
Nigeria, Male,8.52,2023
Nigeria, Female,14.973,2023
Nigeria, Male,8.861,2022
Nigeria, Female,18.932,2022
Nigeria, Male,29.948,2019
Nigeria, Female,43.493,2019
Nigeria, Male,23.162,2016
Nigeria, Female,31.977,2016
Nigeria, Male,23.124,2013
Nigeria, Female,33.302,2013
Nigeria, Male,23.039,2011
Nigeria, Female,35.615,2011
Nicaragua, Male,8.492,2014
Nicaragua, Female,40.068,2014
Nicaragua, Male,7.358,2012
Nicaragua, Female,23.168,2012
Nicaragua, Male,10.245,2005
Nicaragua, Female,36.134,2005
Nicaragua, Male,12.049,2001
Nicaragua, Female,40.195,2001
Niue, Male,13.83,2022
Niue, Female,8.0,2022
Niue, Male,12.644,2017
Niue, Female,22.581,2017
Netherlands, Male,3.517,2023
Netherlands, Female,3.923,2023
Netherlands, Male,3.053,2022
Netherlands, Female,3.472,2022
Netherlands, Male,3.439,2021
Netherlands, Female,2.705,2021
Netherlands, Male,5.213,2020
Netherlands, Female,4.113,2020
Netherlands, Male,4.401,2019
Netherlands, Female,4.107,2019
Netherlands, Male,4.165,2018
Netherlands, Female,3.884,2018
Netherlands, Male,4.554,2017
Netherlands, Female,3.8,2017
Netherlands, Male,4.516,2016
Netherlands, Female,4.675,2016
Netherlands, Male,4.497,2015
Netherlands, Female,3.933,2015
Netherlands, Male,5.229,2014
Netherlands, Female,6.449,2014
Netherlands, Male,5.761,2013
Netherlands, Female,6.183,2013
Netherlands, Male,4.722,2012
Netherlands, Female,5.36,2012
Netherlands, Male,4.215,2011
Netherlands, Female,4.186,2011
Netherlands, Male,4.899,2010
Netherlands, Female,4.476,2010
Netherlands, Male,5.141,2009
Netherlands, Female,4.58,2009
Netherlands, Male,4.121,2008
Netherlands, Female,5.08,2008
Netherlands, Male,3.946,2007
Netherlands, Female,5.24,2007
Netherlands, Male,5.027,2006
Netherlands, Female,5.22,2006
Netherlands, Male,6.347,2005
Netherlands, Female,6.518,2005
Netherlands, Male,4.654,2004
Netherlands, Female,5.065,2004
Netherlands, Male,4.162,2003
Netherlands, Female,5.427,2003
Netherlands, Male,2.88,2002
Netherlands, Female,4.877,2002
Netherlands, Male,2.693,2001
Netherlands, Female,5.362,2001
Netherlands, Male,2.715,2000
Netherlands, Female,5.805,2000
Norway, Male,5.918,2023
Norway, Female,5.507,2023
Norway, Male,6.862,2022
Norway, Female,5.556,2022
Norway, Male,7.398,2021
Norway, Female,5.95,2021
Norway, Male,7.105,2020
Norway, Female,5.142,2020
Norway, Male,5.686,2019
Norway, Female,5.187,2019
Norway, Male,6.16,2018
Norway, Female,4.936,2018
Norway, Male,6.135,2017
Norway, Female,5.662,2017
Norway, Male,6.691,2016
Norway, Female,6.164,2016
Norway, Male,6.908,2015
Norway, Female,5.529,2015
Norway, Male,6.398,2014
Norway, Female,6.464,2014
Norway, Male,6.386,2013
Norway, Female,5.907,2013
Norway, Male,6.099,2012
Norway, Female,6.376,2012
Norway, Male,5.814,2011
Norway, Female,5.3,2011
Norway, Male,6.114,2010
Norway, Female,5.49,2010
Norway, Male,5.869,2009
Norway, Female,4.914,2009
Norway, Male,4.445,2008
Norway, Female,4.48,2008
Norway, Male,4.867,2007
Norway, Female,4.94,2007
Norway, Male,5.1,2006
Norway, Female,5.736,2006
Norway, Male,12.745,2005
Norway, Female,11.41,2005
Norway, Male,10.2,2004
Norway, Female,9.56,2004
Norway, Male,11.264,2003
Norway, Female,10.271,2003
Nepal, Male,21.156,2017
Nepal, Female,45.817,2017
Nepal, Male,86.79,2015
Nepal, Male,21.902,2008
Nepal, Female,24.109,2008
Nauru, Male,33.366,2021
Nauru, Female,48.884,2021
Nauru, Male,22.055,2013
Nauru, Female,51.296,2013
New Zealand, Male,11.02,2023
New Zealand, Female,12.36,2023
New Zealand, Male,11.21,2022
New Zealand, Female,11.93,2022
New Zealand, Male,11.11,2021
New Zealand, Female,12.62,2021
New Zealand, Male,12.06,2020
New Zealand, Female,13.87,2020
New Zealand, Male,10.84,2019
New Zealand, Female,12.44,2019
New Zealand, Male,11.39,2018
New Zealand, Female,12.74,2018
New Zealand, Male,10.52,2017
New Zealand, Female,13.42,2017
New Zealand, Male,11.02,2016
New Zealand, Female,13.44,2016
New Zealand, Male,9.67,2015
New Zealand, Female,13.54,2015
New Zealand, Male,9.41,2014
New Zealand, Female,14.0,2014
New Zealand, Male,9.29,2013
New Zealand, Female,15.24,2013
New Zealand, Male,11.38,2012
New Zealand, Female,16.22,2012
New Zealand, Male,11.85,2011
New Zealand, Female,15.1,2011
New Zealand, Male,11.19,2010
New Zealand, Female,16.14,2010
New Zealand, Male,11.62,2009
New Zealand, Female,16.91,2009
New Zealand, Male,8.55,2008
New Zealand, Female,13.96,2008
New Zealand, Male,7.96,2007
New Zealand, Female,14.02,2007
New Zealand, Male,7.92,2006
New Zealand, Female,13.56,2006
New Zealand, Male,7.56,2005
New Zealand, Female,14.71,2005
New Zealand, Male,7.13,2004
New Zealand, Female,14.51,2004
Pakistan, Male,13.59,2021
Pakistan, Female,56.417,2021
Pakistan, Male,7.6,2019
Pakistan, Female,52.545,2019
Pakistan, Male,7.545,2018
Pakistan, Female,54.943,2018
Pakistan, Male,13.888,2016
Pakistan, Female,61.144,2016
Pakistan, Male,7.407,2015
Pakistan, Female,53.626,2015
Pakistan, Male,7.551,2014
Pakistan, Female,54.78,2014
Pakistan, Male,8.089,2013
Pakistan, Female,55.518,2013
Pakistan, Male,14.345,2012
Pakistan, Female,60.876,2012
Pakistan, Male,8.296,2011
Pakistan, Female,56.71,2011
Pakistan, Male,7.606,2010
Pakistan, Female,56.924,2010
Pakistan, Male,7.269,2009
Pakistan, Female,57.499,2009
Pakistan, Male,7.636,2008
Pakistan, Female,60.432,2008
Pakistan, Male,8.053,2007
Pakistan, Female,62.823,2007
Pakistan, Male,9.166,2006
Pakistan, Female,64.242,2006
Pakistan, Male,14.541,2005
Pakistan, Female,67.685,2005
Panama, Male,9.169,2023
Panama, Female,21.442,2023
Panama, Male,13.229,2022
Panama, Female,22.186,2022
Panama, Male,15.715,2021
Panama, Female,22.962,2021
Panama, Male,15.182,2020
Panama, Female,22.157,2020
Panama, Male,10.952,2019
Panama, Female,22.792,2019
Panama, Male,9.905,2018
Panama, Female,23.083,2018
Panama, Male,10.63,2017
Panama, Female,23.914,2017
Panama, Male,10.299,2016
Panama, Female,24.058,2016
Panama, Male,9.959,2015
Panama, Female,27.153,2015
Panama, Male,10.235,2014
Panama, Female,26.994,2014
Panama, Male,8.684,2013
Panama, Female,25.453,2013
Panama, Male,8.886,2012
Panama, Female,26.245,2012
Panama, Male,11.917,2011
Panama, Female,29.925,2011
Panama, Male,10.742,2010
Panama, Female,30.905,2010
Panama, Male,10.47,2009
Panama, Female,29.79,2009
Panama, Male,12.108,2008
Panama, Female,32.546,2008
Panama, Male,9.632,2007
Panama, Female,30.103,2007
Panama, Male,11.461,2006
Panama, Female,32.825,2006
Panama, Male,15.6,2003
Panama, Female,31.421,2003
Peru, Male,19.882,2022
Peru, Female,25.767,2022
Peru, Male,19.507,2021
Peru, Female,26.004,2021
Peru, Male,22.052,2020
Peru, Female,29.44,2020
Peru, Male,13.626,2019
Peru, Female,20.237,2019
Peru, Male,14.459,2018
Peru, Female,21.115,2018
Peru, Male,14.266,2017
Peru, Female,20.52,2017
Peru, Male,16.085,2016
Peru, Female,22.429,2016
Peru, Male,15.662,2015
Peru, Female,21.629,2015
Peru, Male,13.243,2014
Peru, Female,20.206,2014
Peru, Male,13.216,2013
Peru, Female,19.52,2013
Peru, Male,11.733,2012
Peru, Female,18.877,2012
Peru, Male,12.158,2011
Peru, Female,19.608,2011
Peru, Male,11.969,2010
Peru, Female,18.508,2010
Peru, Male,12.056,2009
Peru, Female,20.29,2009
Peru, Male,12.06,2008
Peru, Female,21.333,2008
Peru, Male,12.27,2007
Peru, Female,21.767,2007
Peru, Male,13.504,2006
Peru, Female,24.125,2006
Peru, Male,19.342,2005
Peru, Female,28.802,2005
Peru, Male,15.442,2004
Peru, Female,24.016,2004
Peru, Male,16.69,2003
Peru, Female,24.061,2003
Peru, Male,9.508,2002
Peru, Female,18.065,2002
Peru, Male,15.091,2001
Peru, Female,25.232,2001
Peru, Male,17.236,2000
Peru, Female,22.56,2000
Philippines, Male,10.201,2022
Philippines, Female,15.436,2022
Philippines, Male,14.318,2021
Philippines, Female,20.765,2021
Philippines, Male,17.426,2020
Philippines, Female,24.854,2020
Philippines, Male,13.754,2019
Philippines, Female,24.1,2019
Philippines, Male,14.379,2018
Philippines, Female,25.739,2018
Philippines, Male,15.275,2017
Philippines, Female,28.491,2017
Philippines, Male,15.499,2016
Philippines, Female,29.261,2016
Philippines, Male,17.125,2015
Philippines, Female,28.764,2015
Philippines, Male,16.87,2014
Philippines, Female,30.052,2014
Philippines, Male,17.634,2013
Philippines, Female,31.211,2013
Philippines, Male,17.768,2012
Philippines, Female,32.146,2012
Philippines, Male,17.545,2011
Philippines, Female,31.551,2011
Philippines, Male,18.851,2010
Philippines, Female,32.037,2010
Philippines, Male,18.111,2009
Philippines, Female,31.739,2009
Philippines, Male,17.893,2008
Philippines, Female,31.821,2008
Philippines, Male,18.563,2007
Philippines, Female,31.669,2007
Philippines, Male,18.114,2006
Philippines, Female,31.405,2006
Palau, Male,16.962,2020
Palau, Female,19.222,2020
Palau, Male,11.131,2014
Palau, Female,15.003,2014
Palau, Male,26.91,2000
Palau, Female,27.61,2000
Papua New Guinea, Male,24.385,2022
Papua New Guinea, Female,31.166,2022
Papua New Guinea, Male,32.267,2010
Papua New Guinea, Female,38.886,2010
Poland, Male,10.115,2023
Poland, Female,10.364,2023
Poland, Male,9.805,2022
Poland, Female,11.235,2022
Poland, Male,11.555,2021
Poland, Female,13.387,2021
Poland, Male,9.283,2020
Poland, Female,11.039,2020
Poland, Male,8.376,2019
Poland, Female,10.835,2019
Poland, Male,8.55,2018
Poland, Female,11.475,2018
Poland, Male,9.438,2017
Poland, Female,11.793,2017
Poland, Male,11.012,2016
Poland, Female,12.103,2016
Poland, Male,12.059,2015
Poland, Female,11.609,2015
Poland, Male,13.708,2014
Poland, Female,13.723,2014
Poland, Male,13.896,2013
Poland, Female,14.284,2013
Poland, Male,13.151,2012
Poland, Female,13.932,2012
Poland, Male,12.979,2011
Poland, Female,13.57,2011
Poland, Male,12.429,2010
Poland, Female,12.762,2010
Poland, Male,11.396,2009
Poland, Female,12.805,2009
Poland, Male,9.263,2008
Poland, Female,13.042,2008
Poland, Male,10.736,2007
Poland, Female,13.377,2007
Poland, Male,13.753,2006
Poland, Female,14.839,2006
Poland, Male,14.302,2005
Poland, Female,14.774,2005
Poland, Male,15.258,2004
Poland, Female,16.291,2004
Poland, Male,16.285,2003
Poland, Female,16.242,2003
Poland, Male,16.718,2002
Poland, Female,17.234,2002
Poland, Male,15.986,2001
Poland, Female,17.433,2001
Poland, Male,17.442,2000
Poland, Female,21.081,2000
Portugal, Male,8.872,2023
Portugal, Female,8.176,2023
Portugal, Male,7.672,2022
Portugal, Female,7.88,2022
Portugal, Male,8.556,2021
Portugal, Female,7.537,2021
Portugal, Male,9.508,2020
Portugal, Female,8.724,2020
Portugal, Male,7.405,2019
Portugal, Female,8.551,2019
Portugal, Male,8.367,2018
Portugal, Female,8.27,2018
Portugal, Male,9.12,2017
Portugal, Female,9.539,2017
Portugal, Male,10.678,2016
Portugal, Female,10.226,2016
Portugal, Male,10.334,2015
Portugal, Female,12.014,2015
Portugal, Male,12.215,2014
Portugal, Female,12.174,2014
Portugal, Male,14.279,2013
Portugal, Female,13.97,2013
Portugal, Male,14.605,2012
Portugal, Female,13.175,2012
Portugal, Male,12.263,2011
Portugal, Female,12.875,2011
Portugal, Male,10.411,2010
Portugal, Female,12.495,2010
Portugal, Male,10.658,2009
Portugal, Female,11.776,2009
Portugal, Male,8.924,2008
Portugal, Female,11.584,2008
Portugal, Male,9.758,2007
Portugal, Female,12.608,2007
Portugal, Male,9.864,2006
Portugal, Female,11.382,2006
Portugal, Male,10.192,2005
Portugal, Female,12.022,2005
Portugal, Male,9.706,2004
Portugal, Female,10.802,2004
Portugal, Male,8.953,2003
Portugal, Female,11.652,2003
Portugal, Male,8.288,2002
Portugal, Female,11.253,2002
Portugal, Male,7.0,2001
Portugal, Female,10.498,2001
Portugal, Male,6.841,2000
Portugal, Female,10.426,2000
Paraguay, Male,10.328,2017
Paraguay, Female,27.637,2017
Paraguay, Male,10.011,2016
Paraguay, Female,27.496,2016
Paraguay, Male,10.8,2015
Paraguay, Female,24.204,2015
Paraguay, Male,9.407,2014
Paraguay, Female,24.052,2014
Paraguay, Male,8.144,2013
Paraguay, Female,21.027,2013
Paraguay, Male,8.395,2012
Paraguay, Female,23.906,2012
Paraguay, Male,10.131,2011
Paraguay, Female,23.709,2011
Paraguay, Male,10.718,2010
Paraguay, Female,28.941,2010
Paraguay, Male,9.044,2009
Paraguay, Female,27.645,2009
Paraguay, Male,7.24,2008
Paraguay, Female,28.024,2008
Paraguay, Male,9.787,2007
Paraguay, Female,29.355,2007
Paraguay, Male,9.169,2006
Paraguay, Female,29.32,2006
Paraguay, Male,9.071,2005
Paraguay, Female,29.101,2005
Paraguay, Male,9.381,2004
Paraguay, Female,31.561,2004
Paraguay, Male,11.45,2003
Paraguay, Female,32.165,2003
Paraguay, Male,12.456,2002
Paraguay, Female,37.237,2002
Paraguay, Male,11.076,2001
Paraguay, Female,32.245,2001
Occupied Palestinian Territory, Male,19.936,2022
Occupied Palestinian Territory, Female,31.186,2022
Occupied Palestinian Territory, Male,22.832,2021
Occupied Palestinian Territory, Female,33.522,2021
Occupied Palestinian Territory, Male,25.39,2020
Occupied Palestinian Territory, Female,35.522,2020
Occupied Palestinian Territory, Male,21.933,2019
Occupied Palestinian Territory, Female,36.621,2019
Occupied Palestinian Territory, Male,26.326,2018
Occupied Palestinian Territory, Female,37.432,2018
Occupied Palestinian Territory, Male,25.927,2017
Occupied Palestinian Territory, Female,37.315,2017
Occupied Palestinian Territory, Male,24.35,2016
Occupied Palestinian Territory, Female,37.253,2016
Occupied Palestinian Territory, Male,24.018,2015
Occupied Palestinian Territory, Female,35.974,2015
Occupied Palestinian Territory, Male,25.953,2014
Occupied Palestinian Territory, Female,37.506,2014
Occupied Palestinian Territory, Male,23.479,2013
Occupied Palestinian Territory, Female,37.448,2013
Occupied Palestinian Territory, Male,21.463,2012
Occupied Palestinian Territory, Female,35.909,2012
Occupied Palestinian Territory, Male,19.97,2011
Occupied Palestinian Territory, Female,32.944,2011
Occupied Palestinian Territory, Male,22.742,2010
Occupied Palestinian Territory, Female,33.571,2010
Occupied Palestinian Territory, Male,22.386,2009
Occupied Palestinian Territory, Female,32.425,2009
Occupied Palestinian Territory, Male,21.974,2007
Occupied Palestinian Territory, Female,34.573,2007
Occupied Palestinian Territory, Male,21.229,2006
Occupied Palestinian Territory, Female,35.412,2006
Occupied Palestinian Territory, Male,21.038,2005
Occupied Palestinian Territory, Female,37.1,2005
Occupied Palestinian Territory, Male,23.15,2004
Occupied Palestinian Territory, Female,36.819,2004
Occupied Palestinian Territory, Male,22.663,2003
Occupied Palestinian Territory, Female,38.449,2003
Occupied Palestinian Territory, Male,26.7,2002
Occupied Palestinian Territory, Female,42.704,2002
Occupied Palestinian Territory, Male,25.305,2001
Occupied Palestinian Territory, Female,46.208,2001
Occupied Palestinian Territory, Male,17.184,2000
Occupied Palestinian Territory, Female,46.993,2000
Réunion, Male,29.35,2012
Réunion, Female,27.83,2012
Romania, Male,13.623,2023
Romania, Female,19.606,2023
Romania, Male,14.294,2022
Romania, Female,20.922,2022
Romania, Male,14.736,2021
Romania, Female,21.48,2021
Romania, Male,11.574,2020
Romania, Female,18.105,2020
Romania, Male,11.52,2019
Romania, Female,17.938,2019
Romania, Male,11.35,2018
Romania, Female,17.842,2018
Romania, Male,12.061,2017
Romania, Female,18.412,2017
Romania, Male,14.106,2016
Romania, Female,20.844,2016
Romania, Male,14.983,2015
Romania, Female,21.387,2015
Romania, Male,15.34,2014
Romania, Female,18.794,2014
Romania, Male,15.307,2013
Romania, Female,18.718,2013
Romania, Male,15.179,2012
Romania, Female,18.532,2012
Romania, Male,16.302,2011
Romania, Female,18.71,2011
Romania, Male,14.176,2010
Romania, Female,19.186,2010
Romania, Male,18.442,2009
Romania, Female,20.788,2009
Romania, Male,17.967,2008
Romania, Female,19.178,2008
Romania, Male,19.154,2007
Romania, Female,19.507,2007
Romania, Male,19.361,2006
Romania, Female,20.442,2006
Romania, Male,20.003,2005
Romania, Female,21.635,2005
Romania, Male,21.285,2004
Romania, Female,21.446,2004
Romania, Male,17.37,2003
Romania, Female,21.319,2003
Romania, Male,18.832,2002
Romania, Female,23.687,2002
Romania, Male,14.813,2001
Romania, Female,18.38,2001
Romania, Male,16.088,2000
Romania, Female,18.832,2000
Russian Federation, Male,7.571,2023
Russian Federation, Female,9.906,2023
Russian Federation, Male,9.029,2022
Russian Federation, Female,11.165,2022
Russian Federation, Male,10.58,2016
Russian Federation, Female,14.93,2016
Russian Federation, Male,9.88,2015
Russian Federation, Female,14.87,2015
Russian Federation, Male,9.71,2014
Russian Federation, Female,14.98,2014
Russian Federation, Male,9.51,2013
Russian Federation, Female,14.76,2013
Russian Federation, Male,9.93,2012
Russian Federation, Female,14.68,2012
Russian Federation, Male,10.56,2011
Russian Federation, Female,15.46,2011
Russian Federation, Male,10.58,2010
Russian Federation, Female,18.58,2010
Russian Federation, Male,10.49,2009
Russian Federation, Female,17.76,2009
Rwanda, Male,24.498,2023
Rwanda, Female,31.27,2023
Rwanda, Male,27.261,2022
Rwanda, Female,29.893,2022
Rwanda, Male,27.256,2021
Rwanda, Female,30.771,2021
Rwanda, Male,22.685,2020
Rwanda, Female,29.504,2020
Rwanda, Male,24.114,2019
Rwanda, Female,32.761,2019
Rwanda, Male,21.487,2018
Rwanda, Female,30.738,2018
Rwanda, Male,20.903,2017
Rwanda, Female,29.977,2017
Rwanda, Male,4.296,2014
Rwanda, Female,5.983,2014
Saudi Arabia, Male,13.28,2023
Saudi Arabia, Female,21.548,2023
Saudi Arabia, Male,13.504,2022
Saudi Arabia, Female,23.611,2022
Saudi Arabia, Male,14.973,2021
Saudi Arabia, Female,23.862,2021
Saudi Arabia, Male,8.553,2019
Saudi Arabia, Female,23.308,2019
Sudan, Male,29.563,2022
Sudan, Female,62.055,2022
Sudan, Male,20.264,2011
Sudan, Female,46.7,2011
Sudan, Male,23.155,2008
Sudan, Female,54.224,2008
Senegal, Male,20.036,2022
Senegal, Female,41.084,2022
Senegal, Male,21.613,2019
Senegal, Female,44.222,2019
Senegal, Male,26.204,2017
Senegal, Female,43.573,2017
Senegal, Male,18.935,2016
Senegal, Female,39.261,2016
Senegal, Male,28.761,2015
Senegal, Female,42.77,2015
Senegal, Male,15.898,2011
Senegal, Female,42.3,2011
Singapore, Male,7.528,2023
Singapore, Female,5.912,2023
Singapore, Male,7.555,2022
Singapore, Female,5.619,2022
Singapore, Male,7.78,2021
Singapore, Female,7.288,2021
Singapore, Male,3.41,2020
Singapore, Female,5.58,2020
Singapore, Male,3.19,2019
Singapore, Female,5.17,2019
Singapore, Male,3.1,2018
Singapore, Female,5.6,2018
Singapore, Male,3.6,2017
Singapore, Female,5.5,2017
Singapore, Male,2.9,2016
Singapore, Female,5.2,2016
Singapore, Male,2.7,2015
Singapore, Female,4.7,2015
Singapore, Male,2.5,2014
Singapore, Female,4.9,2014
Singapore, Male,2.8,2013
Singapore, Female,4.8,2013
Solomon Islands, Male,5.096,2013
Solomon Islands, Female,8.944,2013
Sierra Leone, Male,31.227,2018
Sierra Leone, Female,34.813,2018
Sierra Leone, Male,31.054,2014
Sierra Leone, Female,33.455,2014
Sierra Leone, Male,18.868,2003
Sierra Leone, Female,23.184,2003
El Salvador, Male,11.49,2023
El Salvador, Female,30.757,2023
El Salvador, Male,12.374,2022
El Salvador, Female,33.948,2022
El Salvador, Male,14.056,2021
El Salvador, Female,37.368,2021
El Salvador, Male,14.542,2020
El Salvador, Female,35.615,2020
El Salvador, Male,14.902,2019
El Salvador, Female,39.816,2019
El Salvador, Male,14.522,2018
El Salvador, Female,39.139,2018
El Salvador, Male,14.914,2017
El Salvador, Female,40.954,2017
El Salvador, Male,15.394,2016
El Salvador, Female,40.258,2016
El Salvador, Male,15.549,2015
El Salvador, Female,41.243,2015
El Salvador, Male,16.129,2014
El Salvador, Female,40.239,2014
El Salvador, Male,12.758,2013
El Salvador, Female,37.871,2013
El Salvador, Male,12.28,2012
El Salvador, Female,39.624,2012
El Salvador, Male,12.882,2011
El Salvador, Female,38.983,2011
El Salvador, Male,13.594,2010
El Salvador, Female,40.088,2010
El Salvador, Male,15.45,2009
El Salvador, Female,41.73,2009
Somalia, Male,37.23,2019
Somalia, Female,49.728,2019
Serbia, Male,12.626,2023
Serbia, Female,12.157,2023
Serbia, Male,13.281,2022
Serbia, Female,13.178,2022
Serbia, Male,16.631,2021
Serbia, Female,16.801,2021
Serbia, Male,17.198,2020
Serbia, Female,15.093,2020
Serbia, Male,15.17,2019
Serbia, Female,16.186,2019
Serbia, Male,16.48,2018
Serbia, Female,17.51,2018
Serbia, Male,17.511,2017
Serbia, Female,17.659,2017
Serbia, Male,17.511,2016
Serbia, Female,18.674,2016
Serbia, Male,20.645,2015
Serbia, Female,20.065,2015
Serbia, Male,21.497,2014
