Country,Time, Female, Male
Western Africa,2016,28.065,15.186
Western Africa,2017,27.625,15.201
Western Africa,2018,27.675,15.082
Western Africa,2019,27.731,15.054
Western Africa,2020,28.177,15.507
Western Africa,2021,26.514,14.464
Western Africa,2022,25.36,13.83
Western Africa,2023,24.688,13.894
Western Africa,2024,24.677,13.866
Western Africa,2025,24.656,13.831
Western Africa,2026,24.641,13.801
Western Asia,2005,48.554,24.129
Western Asia,2006,45.475,21.15
Western Asia,2007,45.52,21.775
Western Asia,2008,43.276,20.762
Western Asia,2009,40.586,20.599
Western Asia,2010,38.548,18.686
Western Asia,2011,36.422,16.694
Western Asia,2012,34.988,16.817
Western Asia,2013,31.942,14.815
Western Asia,2014,31.134,14.31
Western Asia,2015,30.132,13.764
Western Asia,2016,29.828,13.993
Western Asia,2017,30.038,13.965
Western Asia,2018,29.482,14.793
Western Asia,2019,29.736,16.948
Western Asia,2020,31.243,19.421
Western Asia,2021,28.472,16.461
Western Asia,2022,28.213,15.315
Western Asia,2023,26.02,14.631
Western Asia,2024,26.019,14.578
Western Asia,2025,25.988,14.501
Western Asia,2026,25.957,14.425
Western Europe,2005,11.466,10.396
Western Europe,2006,11.126,9.318
Western Europe,2007,10.056,9.275
Western Europe,2008,9.466,8.686
Western Europe,2009,10.661,10.255
Western Europe,2010,10.309,9.528
Western Europe,2011,9.812,9.399
Western Europe,2012,9.611,9.427
Western Europe,2013,9.696,9.453
Western Europe,2014,9.533,9.54
Western Europe,2015,9.419,9.618
Western Europe,2016,9.617,9.505
Western Europe,2017,8.766,9.468
Western Europe,2018,8.63,9.121
Western Europe,2019,8.403,8.735
Western Europe,2020,9.168,9.66
Western Europe,2021,8.336,9.365
Western Europe,2022,7.987,9.022
Western Europe,2023,7.907,8.851
Western Europe,2024,7.904,8.853
Western Europe,2025,7.906,8.864
Western Europe,2026,7.908,8.871
World,2005,32.779,13.333
World,2006,32.641,13.113
World,2007,32.25,12.934
World,2008,31.904,12.895
World,2009,31.787,13.22
World,2010,31.448,13.072
World,2011,30.926,12.75
World,2012,30.557,12.559
World,2013,30.498,12.648
World,2014,30.339,12.685
World,2015,30.257,12.92
World,2016,30.313,13.159
World,2017,30.154,13.348
World,2018,29.984,13.52
World,2019,29.771,13.563
World,2020,31.138,15.769
World,2021,29.833,14.3
World,2022,29.072,13.307
World,2023,28.131,13.091
World,2024,28.159,13.105
World,2025,28.187,13.126
World,2026,28.215,13.149
World excluding BRICS,2005,31.398,14.28
World excluding BRICS,2006,31.183,13.851
World excluding BRICS,2007,30.69,13.692
World excluding BRICS,2008,30.256,13.664
World excluding BRICS,2009,30.051,14.217
World excluding BRICS,2010,29.666,14.119
World excluding BRICS,2011,29.428,13.965
World excluding BRICS,2012,29.164,13.85
World excluding BRICS,2013,29.14,13.751
World excluding BRICS,2014,29.103,13.642
World excluding BRICS,2015,28.96,13.738
World excluding BRICS,2016,29.015,13.705
World excluding BRICS,2017,28.8,13.644
World excluding BRICS,2018,28.75,13.667
World excluding BRICS,2019,28.588,13.764
World excluding BRICS,2020,30.184,15.933
World excluding BRICS,2021,28.99,15.174
World excluding BRICS,2022,28.423,14.415
World excluding BRICS,2023,28.122,14.312
World excluding BRICS,2024,28.169,14.318
World excluding BRICS,2025,28.203,14.312
World excluding BRICS,2026,28.245,14.311
World excluding India and China,2005,30.881,14.299
World excluding India and China,2006,30.687,13.913
World excluding India and China,2007,30.193,13.74
World excluding India and China,2008,29.728,13.675
World excluding India and China,2009,29.59,14.251
World excluding India and China,2010,29.298,14.197
World excluding India and China,2011,29.008,14.055
World excluding India and China,2012,28.827,13.984
World excluding India and China,2013,28.829,13.912
World excluding India and China,2014,28.797,13.804
World excluding India and China,2015,28.732,13.949
World excluding India and China,2016,28.85,14.039
World excluding India and China,2017,28.7,14.029
World excluding India and China,2018,28.643,14.056
World excluding India and China,2019,28.467,14.13
World excluding India and China,2020,30.04,16.257
World excluding India and China,2021,28.813,15.45
World excluding India and China,2022,28.218,14.679
World excluding India and China,2023,27.905,14.548
World excluding India and China,2024,27.946,14.547
World excluding India and China,2025,27.975,14.534
World excluding India and China,2026,28.011,14.527
World: High income,2005,14.552,11.429
World: High income,2006,14.2,10.846
World: High income,2007,13.695,10.523
World: High income,2008,13.753,10.947
World: High income,2009,14.728,12.859
World: High income,2010,14.549,12.848
World: High income,2011,14.447,12.467
World: High income,2012,14.191,12.282
World: High income,2013,14.261,12.466
World: High income,2014,13.716,11.771
World: High income,2015,13.078,11.285
World: High income,2016,12.601,10.822
World: High income,2017,11.923,10.274
World: High income,2018,11.634,10.019
World: High income,2019,11.164,9.814
World: High income,2020,12.86,12.093
World: High income,2021,11.717,11.07
World: High income,2022,10.941,10.113
World: High income,2023,10.684,10.082
World: High income,2024,10.71,10.085
World: High income,2025,10.737,10.091
World: High income,2026,10.76,10.095
World: Low income,2005,32.036,15.296
World: Low income,2006,32.142,15.276
World: Low income,2007,32.221,15.274
World: Low income,2008,32.228,15.348
World: Low income,2009,32.064,15.045
World: Low income,2010,31.894,15.132
World: Low income,2011,31.633,15.039
World: Low income,2012,31.951,15.401
World: Low income,2013,32.121,15.579
World: Low income,2014,32.849,16.114
World: Low income,2015,33.429,16.729
World: Low income,2016,34.531,17.698
World: Low income,2017,35.107,18.248
World: Low income,2018,35.561,18.684
World: Low income,2019,36.08,19.175
World: Low income,2020,37.7,21.044
World: Low income,2021,36.929,20.806
World: Low income,2022,37.077,20.382
World: Low income,2023,37.026,20.454
World: Low income,2024,36.958,20.402
World: Low income,2025,36.874,20.325
World: Low income,2026,36.802,20.257
World: Lower-middle income,2005,43.961,11.909
World: Lower-middle income,2006,43.913,11.943
World: Lower-middle income,2007,43.357,11.886
World: Lower-middle income,2008,42.725,11.878
World: Lower-middle income,2009,42.202,12.007
World: Lower-middle income,2010,41.834,11.958
World: Lower-middle income,2011,40.988,11.651
World: Lower-middle income,2012,40.329,11.63
World: Lower-middle income,2013,40.218,11.864
World: Lower-middle income,2014,40.022,12.238
World: Lower-middle income,2015,39.723,12.712
World: Lower-middle income,2016,39.535,13.057
World: Lower-middle income,2017,39.186,13.595
World: Lower-middle income,2018,38.942,14.022
World: Lower-middle income,2019,38.579,13.896
World: Lower-middle income,2020,39.589,16.185
World: Lower-middle income,2021,38.163,14.074
World: Lower-middle income,2022,36.726,12.393
World: Lower-middle income,2023,34.927,11.984
World: Lower-middle income,2024,34.919,11.993
World: Lower-middle income,2025,34.909,12.003
World: Lower-middle income,2026,34.899,12.017
World: Lower-middle income excluding India,2005,37.786,13.663
World: Lower-middle income excluding India,2006,37.904,13.622
World: Lower-middle income excluding India,2007,37.167,13.546
World: Lower-middle income excluding India,2008,36.401,13.533
World: Lower-middle income excluding India,2009,35.677,13.796
World: Lower-middle income excluding India,2010,35.404,13.823
World: Lower-middle income excluding India,2011,35.204,14.001
World: Lower-middle income excluding India,2012,35.024,14.292
World: Lower-middle income excluding India,2013,34.926,13.784
World: Lower-middle income excluding India,2014,34.922,13.692
World: Lower-middle income excluding India,2015,34.655,13.756
World: Lower-middle income excluding India,2016,34.54,13.458
World: Lower-middle income excluding India,2017,34.15,13.469
World: Lower-middle income excluding India,2018,33.932,13.215
World: Lower-middle income excluding India,2019,33.757,13.16
World: Lower-middle income excluding India,2020,35.107,15.066
World: Lower-middle income excluding India,2021,33.857,14.327
World: Lower-middle income excluding India,2022,32.8,13.412
World: Lower-middle income excluding India,2023,32.531,13.413
World: Lower-middle income excluding India,2024,32.49,13.407
World: Lower-middle income excluding India,2025,32.454,13.4
World: Lower-middle income excluding India,2026,32.426,13.396
World: Upper-middle income,2005,26.683,15.185
World: Upper-middle income,2006,26.321,14.763
World: Upper-middle income,2007,25.855,14.466
World: Upper-middle income,2008,25.431,14.217
World: Upper-middle income,2009,25.25,14.363
World: Upper-middle income,2010,24.65,14.006
World: Upper-middle income,2011,24.083,13.64
World: Upper-middle income,2012,23.594,13.11
World: Upper-middle income,2013,23.208,12.959
World: Upper-middle income,2014,22.676,12.676
World: Upper-middle income,2015,22.552,12.719
World: Upper-middle income,2016,22.494,12.815
World: Upper-middle income,2017,22.265,12.622
World: Upper-middle income,2018,21.741,12.433
World: Upper-middle income,2019,21.308,12.598
World: Upper-middle income,2020,22.719,14.698
World: Upper-middle income,2021,21.072,13.512
World: Upper-middle income,2022,20.824,13.282
World: Upper-middle income,2023,20.453,13.121
World: Upper-middle income,2024,20.44,13.118
World: Upper-middle income,2025,20.463,13.154
World: Upper-middle income,2026,20.496,13.187
World: Upper-middle income excluding China,2005,32.873,16.705
World: Upper-middle income excluding China,2006,32.122,15.878
World: Upper-middle income excluding China,2007,31.553,15.609
World: Upper-middle income excluding China,2008,30.791,15.062
World: Upper-middle income excluding China,2009,30.551,15.468
World: Upper-middle income excluding China,2010,29.974,15.206
World: Upper-middle income excluding China,2011,29.295,14.777
World: Upper-middle income excluding China,2012,28.782,14.071
World: Upper-middle income excluding China,2013,28.64,14.253
World: Upper-middle income excluding China,2014,28.359,14.172
World: Upper-middle income excluding China,2015,28.424,14.573
World: Upper-middle income excluding China,2016,28.521,15.048
World: Upper-middle income excluding China,2017,28.413,14.992
World: Upper-middle income excluding China,2018,28.183,15.282
World: Upper-middle income excluding China,2019,27.511,15.396
World: Upper-middle income excluding China,2020,29.012,17.814
World: Upper-middle income excluding China,2021,27.159,16.614
World: Upper-middle income excluding China,2022,26.631,15.889
World: Upper-middle income excluding China,2023,25.787,15.278
World: Upper-middle income excluding China,2024,25.807,15.254
World: Upper-middle income excluding China,2025,25.82,15.22
World: Upper-middle income excluding China,2026,25.841,15.195
Yemen,2014,69.69,22.057
Zambia,2008,16.42,9.19
Zambia,2015,46.791,35.642
Zambia,2017,34.485,23.247
Zambia,2018,36.88,28.329
Zambia,2019,37.569,26.828
Zambia,2020,35.512,25.771
Zambia,2021,36.166,26.533
Zambia,2022,33.469,25.247
Zambia,2023,32.336,25.422
Zimbabwe,2011,22.892,11.025
Zimbabwe,2014,21.77,11.155
Zimbabwe,2019,36.174,22.633
Zimbabwe,2021,35.561,25.3
Zimbabwe,2022,37.689,26.635
Zimbabwe,2023,36.045,23.764
